Size:	21	Coverage:	1.0	Time:6578	[98, -1173, -7259, 1752, -6863, 5823, 361, -1458, 9291, 1686, -1843, 8562, -1810, 6159, -8377, -4546, 9667, -6115, -1142, 4466, 6525]
Size:	21	Coverage:	1.0	Time:3453	[2025, -9820, -7037, 8557, 5460, 8402, -3345, 2568, -764, -2518, 3585, -5019, 4650, 8513, 4094, 5760, 9252, -6848, -4674, -2029, -9599]
Size:	21	Coverage:	1.0	Time:781	[3693, 9459, -1937, 5920, 3469, -7618, 4403, 2074, -3631, 5243, -3309, -7727, -1846, 4404, 2875, 9188, -2021, 7147, 6288, 4077, 904]
Size:	21	Coverage:	1.0	Time:1797	[-2781, -2141, 4189, -9446, 5795, -3652, 5690, 247, 6603, 1588, 2077, -7746, -5705, -1890, -5005, -1014, 3652, 2664, 5594, -4880, 1296]
Size:	21	Coverage:	1.0	Time:2734	[-9350, -7809, -2114, -3241, -1655, 7050, 5379, 7505, 777, 4224, -2084, 7959, -8852, 8482, -2294, -7545, -7535, 8065, -8928, -9702, -3782]
Size:	21	Coverage:	1.0	Time:1563	[-6954, 5232, -7267, 7644, 4147, -4743, 6798, -4749, 4519, -8723, -5049, 7009, -9742, 9736, -6169, 6212, -767, 8004, 5404, -6603, 953]
Size:	21	Coverage:	1.0	Time:4125	[-6547, -5245, 4027, -2500, -3261, 2940, 4963, -397, 6775, -2101, -4431, 7988, -7169, -6515, -8928, 7143, -9855, 7642, 7524, 722, -1146]
Size:	21	Coverage:	1.0	Time:2734	[-2327, 2232, -9007, 5131, 3791, -7289, 1952, 4197, -9114, 2885, -4612, 4582, -7460, 3029, -3758, -3886, 1644, -9748, -9139, 4741, 7666]
Size:	21	Coverage:	1.0	Time:2047	[-9790, 4148, -2972, -2476, 3849, 3927, 8967, 5670, -9577, 3537, -4494, -6082, 2737, -3135, 7168, -6604, 6126, -455, -5301, -8625, -5102]
Size:	21	Coverage:	1.0	Time:1250	[4846, -2386, 7291, 2611, 2229, -8864, 5400, -5395, 6267, 942, 3169, 9335, 1588, -4393, -2067, 9562, 9677, 1569, 6436, -8267, -9245]
Size:	21	Coverage:	1.0	Time:2953	[-4201, -9004, -4650, 8941, -6972, 933, 2077, 8740, -2798, -1546, 5735, -1466, -7727, 1040, 9019, -9244, 5384, 4497, 5841, -5512, -3673]
Size:	21	Coverage:	1.0	Time:2953	[-4732, -1171, 8091, 707, 3520, 4498, 1529, 3897, 7421, -8905, -5535, 2640, 1193, -1710, 3459, 3646, 2033, 7952, 7913, -8423, -6636]
Size:	21	Coverage:	1.0	Time:3079	[3774, -6891, 2093, 5755, -8067, 7453, -8431, 5143, 5958, 30, 4687, 8768, 2669, 9625, 2495, -704, -3074, -6389, 1702, 2987, 113]
